ons_code,authority,region,sfa_2019,under_index_2019,ct_total_2019,nhb_2019,nhb_return_2019,rsdg_2019
E06000005,Darlington,NE,26.09587929,0.734487873,49.49595767,1.712962547,0,0
E07000107,Dartford,SE,2.672365835,0.087083204,6.70952925,4.773508907,0,0
E07000151,Daventry,EM,2.083907239,0.067907364,5.09355483,3.062854378,0,0.185674292
E06000015,Derby,EM,69.31894789,1.850756737,97.32295053,1.69422781,0,0
E10000007,Derbyshire,EM,124.5822304,3.61922465,327.0968963,2.097995784,0,0
E07000035,Derbyshire Dales,EM,1.648249065,0.053710764,6.050853707,0.519954997,0,0.401178879
E31000010,Derbyshire Fire,EM,13.01063143,0.288037391,24.08096204,0,0,0
E10000008,Devon,SW,101.542425,3.291407769,401.66351,3.658921124,0,7.455311941
E31000011,Devon and Somerset Fire,SW,21.96101354,0.510779205,52.55430718,0,0,0.423723058
E08000017,Doncaster,YH,95.18330221,2.448628897,111.8659697,4.468845268,0,0
E10000009,Dorset,SW,0,0,0,0,0,0
E31000047,Dorset and Wiltshire Fire,SW,14.08167471,0.335194075,41.20876245,0,0,0.049132691
E06000059,Dorset Council,SW,43.60119024,1.420812717,241.3451142,3.841969336,0,2.358141298
E07000108,Dover,SE,3.702154966,0.118798103,7.215590727,1.728587395,0,0
E08000027,Dudley,WM,85.29804575,2.208468491,122.5686644,2.135662816,0,0
E06000047,Durham,NE,152.8815428,4.081799198,222.2755222,6.709181678,0,0
E31000013,Durham Fire,NE,10.43280582,0.228391724,17.86539375,0,0,0
E09000009,Ealing,L,93.03557117,2.472304021,137.6189197,4.121496376,0,0
E07000009,East Cambridgeshire,EE,2.43814004,0.079073385,4.224315516,0.572680776,0,0.161605717
E07000040,East Devon,SW,2.62455354,0.085525166,8.40514374,3.897537754,0,0.225591626
E07000049,East Dorset,SW,0,0,0,0,0,0
E07000085,East Hampshire,SE,1.865328241,0.060784627,6.616059709,2.613834596,0,0
E07000242,East Hertfordshire,EE,2.67690216,0.087231028,10.26746607,2.616656651,0,0
E07000137,East Lindsey,EM,6.967358016,0.197227335,6.27840576,1.285503562,0,0.664348792
E07000152,East Northamptonshire,EM,2.4596775,0.07727197,4.576689,2.196406682,0,0.033698331
E06000011,East Riding of Yorkshire,YH,57.14737098,1.706746325,168.8173355,3.406055756,0,1.865533617
E07000193,East Staffordshire,WM,3.148012344,0.102582887,6.873727298,1.829971606,0,0
E07000244,East Suffolk,EE,7.136417173,0.222043229,14.42910823,2.408019026,0,0.248096654
E10000011,East Sussex,SE,77.35204959,2.406874751,287.6762596,0.886025636,0,0
E31000014,East Sussex Fire,SE,10.79568094,0.248932735,27.21492864,0,0,0
E07000061,Eastbourne,SE,3.59363381,0.117104157,8.579033081,0.182824392,0,0
E07000086,Eastleigh,SE,2.542191255,0.082841263,5.938958272,2.141356729,0,0
E07000030,Eden,NW,1.688134463,0.055010492,3.93246385,0.610797741,0,0.677638479
E07000207,Elmbridge,SE,2.291007798,0.074656059,14.32249174,0.95793044,0,0
E09000010,Enfield,L,90.26385643,2.378007741,127.3106095,1.593972616,0,0
E07000072,Epping Forest,EE,3.2768802,0.106782247,8.257142124,1.048959368,0,0
E07000208,Epsom And Ewell,SE,1.396959187,0.045522092,6.525171216,0.443872459,0,0
E07000036,Erewash,EM,3.37461461,0.106585004,6.155380192,0.49118889,0,0
E10000012,Essex,EE,192.1044463,5.66368746,671.3145979,4.721146244,0,0
E31000015,Essex Fire,EE,24.59146698,0.529673857,46.23277932,0,0,0
E07000041,Exeter,SW,4.429232801,0.132425886,5.7349894,2.51777768,0,0
E07000087,Fareham,SE,1.89769216,0.061839256,6.874976112,0.820860595,0,0
E07000010,Fenland,EE,3.6425292,0.118697489,7.6523148,1.293862533,0,0
E07000112,Folkestone and Hythe,SE,3.672708804,0.119680939,10.28532305,1.542739023,0,0
E07000201,Forest Heath,EE,0,0,0,0,0,0
E07000080,Forest of Dean,SW,2.577000651,0.083115762,5.196811228,1.236467577,0,0.125237105
E07000119,Fylde,NW,1.904298925,0.062054547,6.2120488,1.411709847,0,0
E08000037,Gateshead,NE,72.5435955,1.8747678,91.31889715,0.871190035,0,0
E07000173,Gedling,EM,3.027122437,0.098643501,6.034780411,0.4820398,0,0
E07000081,Gloucester,SW,3.730451489,0.118782297,7.661945277,1.212116874,0,0
E10000013,Gloucestershire,SW,82.59901987,2.429472169,297.7552752,3.042860289,0,0
E07000088,Gosport,SE,2.464771474,0.080318419,6.08536215,0.273763684,0,0
E07000109,Gravesham,SE,2.917280282,0.095064123,6.892302465,0.611148153,0,0
E07000145,Great Yarmouth,EE,5.808229679,0.123148089,4.611917244,0.426640785,0,0
-,Greater London Authority,L,1190.583846,34.63058538,960.5693367,0,0,0
E47000001,Greater Manchester Combined Authority,NW,49.77752495,1.027224713,44.9747298,0,0,0
E31000040,Greater Manchester Fire,NW,0,0,0,0,0,0
E09000011,Greenwich,L,107.2972515,2.676928997,96.86292849,11.08838013,0,0
E07000209,Guildford,SE,2.881578454,0.093900724,9.758568446,1.039201044,0,0
E09000012,Hackney,L,144.0500263,3.560281503,82.29879403,8.394538847,0,0
E06000006,Halton,NW,44.86417355,1.157637427,49.596846,2.381023856,0,0
E07000164,Hambleton,YH,2.143663634,0.066937784,4.034031456,1.600907361,0,0.628843225
E09000013,Hammersmith And Fulham,L,77.99522607,1.983354881,60.39602876,6.996898788,0,0
E10000014,Hampshire,SE,118.3258221,3.855831271,635.8286081,4.882632114,0,0
E31000048,Hampshire and Isle of Wight Fire and Rescue,SE,0,0,0,0,0,0
E31000017,Hampshire Fire,SE,21.54877851,0.467081756,43.07012787,0,0,0
E07000131,Harborough,EM,1.742188562,0.056771929,5.906060358,2.472408636,0,0.134300972
E09000014,Haringey,L,102.3153007,2.628913892,101.9813009,2.540053092,0,0
E07000073,Harlow,EE,3.068194841,0.099981909,7.29846667,0.867613748,0,0
E07000165,Harrogate,YH,3.682551054,0.120001664,15.04803184,1.245395333,0,0.240433802
E09000015,Harrow,L,40.59914483,1.272160753,126.2950125,4.344794017,0,0
E07000089,Hart,SE,1.35989549,0.044314313,6.994592544,2.282976325,0,0
E06000001,Hartlepool,NE,35.81197129,0.913537224,41.13937008,1.298687938,0,0
E07000062,Hastings,SE,4.74646549,0.122469499,6.8671575,0.556337132,0,0
E07000090,Havant,SE,3.294152735,0.107345099,8.324033184,1.586831056,0,0
E09000016,Havering,L,35.37931789,1.108062088,124.8127834,2.957406163,0,0
E31000018,Hereford and Worcester Fire,WM,7.632201221,0.182371036,23.4941215,0,0,0.109124885
E06000019,Herefordshire,WM,32.74204077,1.046600777,104.2507422,2.175668342,0,5.100664865
E10000015,Hertfordshire,EE,123.9639784,3.977958054,607.961177,3.033081764,0,0
E07000098,Hertsmere,EE,2.679117708,0.087303225,7.31953116,1.15533834,0,0
E07000037,High Peak,EM,2.329755226,0.075918704,5.863062,0.560048153,0,0
E09000017,Hillingdon,L,53.11885733,1.514107731,114.4996308,3.664941468,0,0
E07000132,Hinckley And Bosworth,EM,2.641089805,0.083327554,5.096719068,2.271122193,0,0
E07000227,Horsham,SE,2.019235614,0.065799939,9.59794158,4.807362915,0,0.010192423
E09000018,Hounslow,L,58.00836742,1.580800101,104.4521163,6.626580526,0,0
E31000020,Humberside Fire,YH,19.79857994,0.409902667,22.99262095,0,0,0
E07000011,Huntingdonshire,EE,4.510099594,0.146968622,8.77885533,2.038120997,0,0.042596669
E07000120,Hyndburn,NW,5.077638696,0.115453777,5.13971568,0.220494846,0,0
E07000202,Ipswich,EE,4.287376345,0.139710838,13.8790939,0.87651478,0,0
E06000046,Isle of Wight,SE,36.69135647,1.050743031,85.56838836,1.529335045,0,0
E06000053,Isles of Scilly,SW,3.300450555,0.049752457,1.68188802,0.0007,0,0
E09000019,Islington,L,107.9535192,2.733589212,92.97663059,5.050733762,0,0
E09000020,Kensington And Chelsea,L,61.83003982,1.690728945,86.45256013,1.736820264,0,0
E10000016,Kent,SE,194.3726765,6.024784222,709.996396,6.388127295,0,0
E31000022,Kent Fire,SE,20.983181,0.47785586,49.06096517,0,0,0
E07000153,Kettering,EM,2.48386858,0.080940728,6.7224147,2.207216547,0,0
E07000146,King's Lynn And West Norfolk,EE,6.017397379,0.176071369,7.139912535,1.019856375,0,0.462830137
E06000010,Kingston upon Hull,YH,104.2617343,2.615839295,84.2844959,3.076383841,0,0
E09000021,Kingston upon Thames,L,21.71124882,0.70749487,97.42434938,1.951284606,0,0
E08000034,Kirklees,YH,94.17683727,2.651019232,179.1977542,3.863449097,0,0
E08000011,Knowsley,NW,82.70500035,2.000401398,53.19809024,1.897505078,0,0
E09000022,Lambeth,L,141.430811,3.576043572,122.8817174,8.039985341,0,0
E10000017,Lancashire,NW,219.3350809,6.075473585,493.8983751,3.578590096,0,0
E31000023,Lancashire Fire,NW,23.81619484,0.502814125,30.44180045,0,0,0
E07000121,Lancaster,NW,5.844480256,0.183944258,9.39573,1.671661627,0,0
E08000035,Leeds,YH,183.6552972,5.080061457,317.9774316,10.7950966,0,0
E06000016,Leicester,EM,128.1087325,3.248945132,114.69605,6.857831741,0,0
E10000018,Leicestershire,EM,60.88264643,1.983955892,301.6224647,3.746274796,0,0
E31000024,Leicestershire Fire,EM,13.11234112,0.288821289,21.51243825,0,0,0
E07000063,Lewes,SE,2.206903859,0.071915401,7.518604612,0.457376955,0,0
E09000023,Lewisham,L,121.1748684,3.051007555,111.7387421,6.500745569,0,0
E07000194,Lichfield,WM,2.08281647,0.06787182,6.654550756,1.278302054,0,0
E07000138,Lincoln,EM,3.775393348,0.122298633,6.679043028,0.720648787,0,0
E10000019,Lincolnshire,EM,129.8155069,3.573993095,296.7184973,2.143824155,0,6.934924458
E08000012,Liverpool,NW,226.180052,5.665949099,174.8406876,8.639996422,0,0
E06000032,Luton,EE,58.65801333,1.562641215,74.89327719,1.958654872,0,0
E07000110,Maidstone,SE,3.207566969,0.104523567,16.15721936,3.880844297,0,0
E07000074,Maldon,EE,1.507916856,0.04913782,4.84342614,0.832435286,0,0.030817525
E07000235,Malvern Hills,WM,1.799063706,0.058625294,4.87885472,1.292156302,0,0.227477192
E08000003,Manchester,NW,232.9425247,5.732022192,159.0296074,8.201696177,0,0
E07000174,Mansfield,EM,3.916334813,0.119664075,5.397499928,0.613363038,0,0
E06000035,Medway,SE,53.49390202,1.545945931,119.6508273,1.978141721,0,0
E07000133,Melton,EM,1.30634611,0.042569323,3.78318748,0.327251543,0,0.181709572
E07000187,Mendip,SW,2.859828771,0.093191976,6.620707389,1.973628712,0,0.243274047
E31000041,Merseyside Fire,NW,30.81307375,0.645643307,29.22393816,0,0,0
E09000024,Merton,L,40.46047331,1.153049906,92.36972556,2.108071651,0,0
E07000042,Mid Devon,SW,2.17759548,0.070960341,5.82911056,1.243502569,0,0.466695488
E07000203,Mid Suffolk,EE,2.237737433,0.072920161,6.117146056,1.379712844,0,0.432985054
E07000228,Mid Sussex,SE,2.10792764,0.068690106,10.04769833,3.443804312,0,0
E06000002,Middlesbrough,NE,57.23902033,1.475525055,55.26869208,1.971538466,0,0
E06000042,Milton Keynes,SE,51.22824606,1.490045373,117.2700307,5.965807919,0,0
E07000210,Mole Valley,SE,1.265589507,0.041241206,7.31328192,0.573026709,0,0
E07000091,New Forest,SE,3.933311215,0.128173074,12.32145798,0.525930474,0,0
E07000175,Newark And Sherwood,EM,3.701559661,0.117923404,6.729586612,1.580156015,0,0.03798275
E07000195,Newcastle-under-Lyme,WM,3.738599184,0.119792161,7.28012838,0.93473093,0,0
E08000021,Newcastle upon Tyne,NE,115.1522975,2.898336155,109.7133532,6.088520756,0,0
E09000025,Newham,L,145.8803224,3.574205619,79.76370822,10.49191488,0,0
E10000020,Norfolk,EE,191.3431752,4.970534674,402.3615594,2.925937164,0,3.981474788
E07000043,North Devon,SW,2.958582972,0.095895578,6.22443914,1.445670819,0,0.31019097
E07000050,North Dorset,SW,0,0,0,0,0,0
E07000038,North East Derbyshire,EM,2.756993919,0.089840942,5.871165735,0.926218091,0,0
E06000012,North East Lincolnshire,YH,48.08981622,1.27396186,66.15799159,0.265064323,0,0
E07000099,North Hertfordshire,EE,2.682249429,0.087405277,11.39106679,0.984399857,0,0
E07000139,North Kesteven,EM,3.063800218,0.099838704,6.14331,1.965286089,0,0.359516242
E06000013,North Lincolnshire,YH,38.73769145,1.063599454,72.7303588,0.736873839,0,0.205516169
E07000147,North Norfolk,EE,3.261877944,0.103414048,6.04318617,1.211155673,0,0.483771406
E06000061,North Northamptonshire,EM,0,0,0,0,0,0
E06000024,North Somerset,SW,33.40579774,1.01909559,109.4140263,2.783082464,0,0
E08000022,North Tyneside,NE,58.72445838,1.548739729,94.36368095,2.951017554,0,0
E07000218,North Warwickshire,WM,1.890847573,0.061616214,4.31561286,0.921172512,0,0
E07000134,North West Leicestershire,EM,2.365082354,0.077069893,5.81686416,3.068123604,0,0
E10000023,North Yorkshire,YH,66.6307868,2.171268001,305.8527198,1.793610028,0,8.284704416
E31000027,North Yorkshire Fire,YH,0,0,0,0,0,0
E31000027,"North Yorkshire Police, Fire and Crime Commissioner",YH,8.555029583,0.197345561,21.45048112,0,0,0.514658886
E07000154,Northampton,EM,6.72216761,0.219052305,15.45163404,2.594702688,0,0
E10000021,Northamptonshire,EM,92.98229032,2.777307769,303.3291748,3.904842843,0,0
E31000028,"Northamptonshire Police, Fire and Crime Commissioner",EM,7.543368628,0.173153885,14.910024,0,0,0
E06000057,Northumberland,NE,78.0928384,2.209684437,177.7408227,6.02234592,0,2.340251107
E07000148,Norwich,EE,6.103226541,0.191954562,9.59452225,0.67603323,0,0
E06000018,Nottingham,EM,120.3621853,3.096707773,116.1014004,4.067274427,0,0
E10000024,Nottinghamshire,EM,114.1038894,3.491738374,369.2950086,1.728341303,0,0
E31000030,Nottinghamshire Fire,EM,16.00783372,0.347780848,25.29306486,0,0,0
E07000219,Nuneaton And Bedworth,WM,3.632536897,0.118371874,8.800523508,1.383084225,0,0
E07000135,Oadby And Wigston,EM,1.517546625,0.049451621,3.9115084,0.263838768,0,0
E08000004,Oldham,NW,80.45399017,2.077506326,92.08984148,0.960643937,0,0
E07000178,Oxford,SE,6.159467201,0.200715835,13.9416471,0.962206192,0,0
E10000025,Oxfordshire,SE,70.80226517,2.307202124,369.0648355,3.641736898,0,0
E07000122,Pendle,NW,5.151402209,0.130545522,6.384425342,0.391349608,0,0
E06000031,Peterborough,EE,51.58370341,1.347050628,77.37561866,4.7127366,0,0
E06000026,Plymouth,SW,66.93243125,1.870455101,110.8069836,4.026443781,0,0
E06000029,Poole,SW,0,0,0,0,0,0
E06000044,Portsmouth,SE,59.22568358,1.555782542,79.71606967,2.083147617,0,0
E07000123,Preston,NW,5.470453276,0.178263243,12.102589,1.683401813,0,0
E07000051,Purbeck,SW,0,0,0,0,0,0
E06000038,Reading,SE,32.20075185,0.984207939,90.93612132,3.739487516,0,0
E09000026,Redbridge,L,62.81743097,1.713507155,118.031462,1.355031027,0,0
E06000003,Redcar And Cleveland,NE,42.78982365,1.156095376,61.95671811,1.806395499,0,0
E07000236,Redditch,WM,2.171009012,0.070745711,6.2408584,0.753817117,0,0
E07000211,Reigate And Banstead,SE,2.347314285,0.076490893,13.70287278,1.993784254,0,0
E07000124,Ribble Valley,NW,1.332679517,0.043427438,3.49736421,1.666486375,0,0.1079206
E09000027,Richmond upon Thames,L,22.21192317,0.723810124,131.211431,1.512208299,0,0
E07000166,Richmondshire,YH,1.480136697,0.04823256,4.263665,0.386707519,0,0.361884212
E08000005,Rochdale,NW,77.32011201,1.967377764,87.29647307,1.884157091,0,0
E07000075,Rochford,EE,1.709943363,0.055721169,7.270909731,0.657801121,0,0
E07000125,Rossendale,NW,2.144614983,0.069885621,5.53669816,0.485056357,0,0
E07000064,Rother,SE,2.337322695,0.076165302,7.503126897,0.449271714,0,0.06139937
E08000018,Rotherham,YH,78.02802311,2.058510798,106.9801703,2.126000295,0,0
E07000220,Rugby,WM,2.375651996,0.077414322,7.110648684,2.140813881,0,0
E07000212,Runnymede,SE,1.823786146,0.059430913,5.498935441,1.145690354,0,0
E07000176,Rushcliffe,EM,2.346097554,0.076451244,6.64603472,1.62105916,0,0
E07000092,Rushmoor,SE,2.342764902,0.076342644,6.409016724,1.010467866,0,0
E06000017,Rutland,EM,4.383039302,0.142828165,26.43080155,1.148307788,0,0.848495464
E07000167,Ryedale,YH,1.612364594,0.052541412,4.321135698,0.860979656,0,0.572209983
E08000006,Salford,NW,91.94486954,2.328898729,107.9091932,6.046174325,0,0
E08000028,Sandwell,WM,133.785192,3.262876789,103.9208632,2.923046048,0,0
E07000168,Scarborough,YH,4.266284548,0.137429054,9.01369575,0.608854105,0,0.02072771
E07000188,Sedgemoor,SW,3.515953581,0.113919479,6.656564648,1.769126476,0,0
E08000014,Sefton,NW,75.66088131,2.082232167,132.0265842,0.864338813,0,0
E07000169,Selby,YH,2.41931718,0.07883722,5.595252544,1.954760851,0,0.135085949
E07000111,Sevenoaks,SE,2.267303428,0.073883615,10.91655222,1.219818121,0,0
E08000019,Sheffield,YH,179.3452712,4.642035551,216.3274936,5.96084561,0,0
E06000051,Shropshire,WM,56.37993331,1.637829187,154.426844,7.753873479,0,6.614130947
E31000032,Shropshire Fire,WM,5.152269372,0.125738237,16.2285101,0,0,0.319825994
E06000039,Slough,SE,35.91837401,0.970948379,58.4928008,2.717263948,0,0
E08000029,Solihull,WM,32.29369685,0.968762497,104.4957458,2.793813552,0,0
E10000027,Somerset,SW,73.28275582,2.190053512,245.9548696,2.390038708,0,2.402640219
E07000246,Somerset West and Taunton,SW,3.85447438,0.12539744,9.08512826,3.809208785,0,0.241505918
E07000006,South Bucks,SE,1.087958799,0.035452833,5.4092854,0.428798488,0,0
E07000012,South Cambridgeshire,EE,2.604719339,0.084878838,9.092962153,2.472841638,0,0.130657019
E07000039,South Derbyshire,EM,2.48334182,0.080923562,5.40524762,3.281950781,0,0
E06000025,South Gloucestershire,SW,40.97755136,1.207729397,140.416322,6.431149976,0,0
E07000044,South Hams,SW,1.897440363,0.061831051,6.315685974,1.226862075,0,0.408054773
E07000140,South Holland,EM,3.562813059,0.107278169,5.09936267,1.002325091,0,0.159188252
E07000141,South Kesteven,EM,3.610431982,0.117651551,7.475078534,1.956834345,0,0.294613266
E07000031,South Lakeland,NW,2.213086383,0.072116868,8.903806005,0.516727025,0,0.433544746
E07000149,South Norfolk,EE,3.071399996,0.100086354,7.38151036,3.941383393,0,0.285203349
E07000155,South Northamptonshire,EM,1.855579223,0.06046694,6.900718243,2.75704063,0,0.188615056
E07000179,South Oxfordshire,SE,2.563129903,0.083523581,6.885619692,1.939309858,0,0.042228879
E07000126,South Ribble,NW,2.308829737,0.075236814,7.833146112,1.013719551,0,0
E07000189,South Somerset,SW,3.608432632,0.117586399,10.07106797,2.008190858,0,0.166284259
E07000196,South Staffordshire,WM,2.403254528,0.075281453,4.393312134,0.513024176,0,0
E08000023,South Tyneside,NE,63.33397436,1.585911582,60.52099347,1.496159889,0,0
E31000042,South Yorkshire Fire,YH,23.69949581,0.502586895,26.02564115,0,0,0
E06000045,Southampton,SE,65.2552439,1.774897022,99.74584368,4.768298352,0,0
E06000033,Southend-on-Sea,EE,40.65394275,1.131688394,80.75551239,2.030603788,0,0
E09000028,Southwark,L,149.875074,3.715241914,110.5316807,12.83019714,0,0
E07000213,Spelthorne,SE,1.897945703,0.061847518,8.03443872,0.754634446,0,0
E07000240,St Albans,EE,2.484575534,0.080963765,10.9861603,1.077337949,0,0
E07000204,St Edmundsbury,EE,0,0,0,0,0,0
E08000013,St. Helens,NW,56.11433345,1.48202071,74.20694785,1.825486327,0,0
E07000197,Stafford,WM,2.77914155,0.090562657,7.42292145,3.264878005,0,0.025142892
E10000028,Staffordshire,WM,110.2608642,3.244634199,351.0780704,2.509530875,0,0
E31000033,Staffordshire Fire,WM,0,0,0,0,0,0
E07000198,Staffordshire Moorlands,WM,2.580383288,0.08408581,5.3835803,0.443756179,0,0.060452057
E31000033,"Staffordshire Police, Fire and Crime Commissioner",WM,14.13909351,0.308417728,26.24651855,0,0,0
E07000243,Stevenage,EE,2.531197259,0.082483006,5.754857043,0.864627672,0,0
E08000007,Stockport,NW,50.33842722,1.536372527,156.1222283,1.791879881,0,0
E06000004,Stockton-on-Tees,NE,44.02922684,1.271987761,89.14344086,3.001288174,0,0
E06000021,Stoke-on-Trent,WM,94.68085177,2.336442885,84.69308872,1.171857128,0,0
E07000221,Stratford-on-Avon,WM,2.430805167,0.079211574,7.768154736,4.478173107,0,0.299115041
E07000082,Stroud,SW,2.430562088,0.079203653,9.189338384,1.725868862,0,0
