ons_code,authority,region,sfa_2016,under_index_2016,ct_total_2016,nhb_2016,nhb_return_2016,rsdg_2016
E07000234,Bromsgrove,WM,2.161898321,0.023112573,7.266501676,1.703219518,0.003639155,0
E07000095,Broxbourne,EE,3.297155988,0.031159447,4.022926816,1.591192998,0.004946629,0
E07000172,Broxtowe,EM,4.065183102,0.038351352,5.334681226,0.822467368,0.006095076,0
E10000002,Buckinghamshire,SE,64.44479122,0.589102995,245.1829527,3.61592475,0.094969326,0
E06000060,Buckinghamshire Council,SE,0,0,0,0,0,0
E31000004,Buckinghamshire Fire,SE,9.12738989,0.068107773,17.41393479,0,0,0
E07000117,Burnley,NW,7.563004829,0.056445382,6.13044096,1.003167109,0.008887522,0
E08000002,Bury,NW,55.20241039,0.476618774,70.335399,2.584551063,0.07504529,0
E08000033,Calderdale,YH,63.95024428,0.558941943,77.02606029,4.11899863,0.08800736,0
E07000008,Cambridge,EE,5.863893553,0.056541809,7.439409175,6.32329343,0.008902705,0
E10000003,Cambridgeshire,EE,93.19296838,0.865545187,253.4576148,5.152822648,0.136313164,0
E31000005,Cambridgeshire Fire,EE,10.67628171,0.080945872,17.77330901,0,0,0
E09000007,Camden,L,138.5405165,1.210927725,95.36208,9.240743791,0.191638321,0
E07000192,Cannock Chase,WM,4.193019758,0.040311507,5.561995143,1.403366716,0.006347187,0
E07000106,Canterbury,SE,6.283964799,0.062042325,9.316659294,3.304370884,0.009768781,0
E07000028,Carlisle,NW,4.641829689,0.044144827,6.33775164,2.180961807,0.007034865,0.182594824
E07000069,Castle Point,EE,2.988800851,0.029956465,7.09404696,1.171194921,0.00471675,0
E06000056,Central Bedfordshire,EE,49.59613314,0.425846858,130.4861595,11.65688387,0.068299798,0
E07000130,Charnwood,EM,6.01892209,0.056819516,6.899545156,4.490716852,0.009013324,0
E07000070,Chelmsford,EE,4.33977152,0.045110496,11.30875068,2.345152463,0.007102805,0
E07000078,Cheltenham,SW,3.873403285,0.037609693,7.760745036,2.152160628,0.00599667,0
E07000177,Cherwell,SE,5.346122082,0.050546637,6.21910185,3.850989086,0.008018817,0
E06000049,Cheshire East,NW,65.26812996,0.563016974,179.4323799,9.203817999,0.090369411,0
E31000006,Cheshire Fire,NW,16.03594931,0.125334407,25.5401722,0,0,0
E06000050,Cheshire West and Chester,NW,80.20886952,0.700889036,152.6684138,8.071543938,0.110357425,0
E07000034,Chesterfield,EM,4.923464381,0.044652331,4.237630124,0.902146341,0.007030665,0
E07000225,Chichester,SE,2.889962138,0.029806476,7.470998199,3.665894152,0.004713306,0.187901939
E07000005,Chiltern,SE,1.773144074,0.019764229,7.432190138,1.046873783,0.003111947,0
E07000118,Chorley,NW,4.061790331,0.038928095,6.241585397,4.455197123,0.006192225,0
E07000048,Christchurch,SW,1.2239097,0.013176188,3.71012472,0.839092278,0.002074637,0
E09000001,City of London,L,25.89737148,0.220696802,5.6959217,1.728236751,0.034797144,0
E31000007,Cleveland Fire,NE,16.29029304,0.123957424,10.52017533,0,0,0
E07000071,Colchester,EE,5.938387687,0.057271505,10.60064399,5.71359855,0.009119499,0
E07000029,Copeland,NW,3.467172284,0.033379395,3.91659158,0.693550003,0.005260666,0.048086008
E07000150,Corby,EM,2.977440314,0.027988167,3.211614,3.135997589,0.004438649,0
E06000052,Cornwall,SW,167.921746,1.484243059,245.5794608,19.57043383,0.236489921,3.918699327
E07000079,Cotswold,SW,2.575356682,0.024861619,4.85604784,3.250615395,0.00402499,0.598714781
E08000026,Coventry,WM,121.6303019,1.070313476,110.8120522,9.412928003,0.169675441,0
E07000163,Craven,YH,2.056884508,0.019662706,3.431076808,1.086493506,0.003157087,0.278186308
E07000226,Crawley,SE,5.109679235,0.048218221,6.315655995,1.880562168,0.007658746,0
E09000008,Croydon,L,114.564567,0.980058551,143.4897452,11.75071786,0.15431364,0
E10000006,Cumbria,NW,139.8713283,1.176018421,202.8680472,1.698299088,0.187735649,5.770430986
E07000096,Dacorum,EE,3.731964085,0.039935173,10.21777206,3.491455209,0.006287932,0
E06000005,Darlington,NE,34.24955847,0.303197748,41.6978995,2.650507722,0.047739544,0
E07000107,Dartford,SE,3.768761785,0.035948084,5.5781847,3.559997498,0.005715271,0
E07000151,Daventry,EM,2.818714249,0.028032267,4.21438532,1.729390399,0.004435079,0.184528154
E06000015,Derby,EM,87.44066741,0.76399529,80.54143015,4.65400378,0.120293725,0
E10000007,Derbyshire,EM,171.0231016,1.494021624,276.7070185,2.863627039,0.237918977,0
E07000035,Derbyshire Dales,EM,2.269475687,0.022171888,5.465779802,1.002460017,0.003581743,0.398702466
E31000010,Derbyshire Fire,EM,15.51070331,0.118902288,21.54051295,0,0,0
E10000008,Devon,SW,151.6442459,1.358698301,335.5322658,5.370044987,0.217784852,7.409291497
E31000011,Devon and Somerset Fire,SW,26.872982,0.210850459,46.32542375,0,0,0.421107484
E08000017,Doncaster,YH,117.9007886,1.010797857,91.73915272,5.051189114,0.160077265,0
E10000009,Dorset,SW,56.14315833,0.530740899,204.9166191,2.013311209,0.085661441,1.511076549
E31000047,Dorset and Wiltshire Fire,SW,17.63611674,0.138368641,36.31632799,0,0,0.048829403
E06000059,Dorset Council,SW,0,0,0,0,0,0
E07000108,Dover,SE,5.148714602,0.049040043,6.251277636,1.898901162,0.007721526,0
E08000027,Dudley,WM,107.9499246,0.911659264,103.1286873,5.415431321,0.144626691,0
E06000047,Durham,NE,193.6473302,1.684973125,185.7984667,10.18156857,0.267238963,0
E31000013,Durham Fire,NE,12.33213991,0.094280463,15.86092032,0,0,0
E09000009,Ealing,L,118.9362668,1.020570986,115.8631742,9.691335121,0.161897881,0
E07000009,East Cambridgeshire,EE,3.405851046,0.032641618,4.076873694,2.020717796,0.005157937,0.160608151
E07000040,East Devon,SW,3.643874018,0.035304923,7.150873764,4.375332717,0.005644412,0.224199085
E07000049,East Dorset,SW,1.526947466,0.018282204,7.63435168,1.155036886,0.002878597,0
E07000085,East Hampshire,SE,2.468603941,0.02509199,6.54284358,3.340546912,0.003950821,0
E07000242,East Hertfordshire,EE,3.634331642,0.036009105,8.930046753,3.602031389,0.005758677,0
E07000137,East Lindsey,EM,8.779954935,0.081415754,5.378674149,2.462172703,0.012892129,0.660247873
E07000152,East Northamptonshire,EM,3.373996487,0.031897991,3.8703066,2.62604326,0.005063604,0.033490317
E06000011,East Riding of Yorkshire,YH,80.88747318,0.704547565,140.5537851,6.134852981,0.112534602,1.854017977
E07000193,East Staffordshire,WM,4.435637037,0.042346377,6.328042806,2.176216809,0.006733189,0
E07000244,East Suffolk,EE,0,0,0,0,0,0
E10000011,East Sussex,SE,113.804595,0.99356168,242.6314901,2.719926902,0.15876054,0
E31000014,East Sussex Fire,SE,13.30068196,0.102759824,24.28017779,0,0,0
E07000061,Eastbourne,SE,5.09439555,0.04834078,7.679329911,1.164945066,0.007688817,0
E07000086,Eastleigh,SE,3.560074568,0.034197004,5.636726527,2.671794244,0.005441704,0
E07000030,Eden,NW,2.278062339,0.022708417,3.719297283,0.987115629,0.003639776,0.673455526
E07000207,Elmbridge,SE,2.798158759,0.030818138,12.954474,2.967242348,0.004852423,0
E09000010,Enfield,L,114.4273166,0.981645333,107.9146819,4.964442417,0.155710597,0
E07000072,Epping Forest,EE,4.582120498,0.044079879,7.774392906,2.676835895,0.007018761,0
E07000208,Epsom And Ewell,SE,1.716154523,0.018791591,5.828697945,2.116629294,0.002958802,0
E07000036,Erewash,EM,4.668129098,0.043998457,5.507865297,1.583992682,0.00698528,0
E10000012,Essex,EE,279.5927287,2.337979085,570.2011018,7.470422842,0.373672433,0
E31000015,Essex Fire,EE,29.35172206,0.218650201,41.22403013,0,0,0
E07000041,Exeter,SW,5.802226212,0.054665614,4.96183145,4.232491269,0.008607292,0
E07000087,Fareham,SE,2.59285939,0.025527342,6.100067754,2.063784803,0.004077503,0
E07000010,Fenland,EE,5.086628159,0.04899851,6.99687945,2.04231514,0.00771706,0
E07000112,Folkestone and Hythe,SE,5.152188066,0.04940448,9.011663396,1.949615375,0.007872867,0
E07000201,Forest Heath,EE,2.838334879,0.026526525,2.364881697,2.643647444,0.004203329,0.021709653
E07000080,Forest of Dean,SW,3.619500131,0.034310317,4.57753836,2.08144162,0.005456314,0.124464036
E07000119,Fylde,NW,2.63182644,0.025616215,5.48406519,1.858796514,0.004087332,0
E08000037,Gateshead,NE,90.76774936,0.773907095,77.2360674,3.108353706,0.122671235,0
E07000173,Gedling,EM,4.231224726,0.040720192,5.526531122,2.400302792,0.006411536,0
E07000081,Gloucester,SW,5.246780441,0.049033519,6.719750594,3.822956571,0.00778962,0
E10000013,Gloucestershire,SW,119.248079,1.00288993,245.7094621,4.479597974,0.1602548,0
E07000088,Gosport,SE,3.468359382,0.033155569,5.391817479,0.985452028,0.005274062,0
E07000109,Gravesham,SE,3.939118044,0.039242619,6.050154582,1.841954691,0.006178887,0
E07000145,Great Yarmouth,EE,7.254594732,0.050835725,3.914267856,1.377043711,0.008048507,0
-,Greater London Authority,L,1156.555966,14.29556007,774.343355,0,0,0
E47000001,Greater Manchester Combined Authority,NW,0,0,0,0,0,0
E31000040,Greater Manchester Fire,NW,56.475759,0.424039976,41.47785425,0,0,0
E09000011,Greenwich,L,129.5273283,1.105040498,75.83783479,13.27521664,0.174762222,0
E07000209,Guildford,SE,3.77688976,0.038762366,8.708387102,2.362054669,0.00610327,0
E09000012,Hackney,L,170.7590099,1.469689801,67.85121408,18.04264196,0.232193834,0
E06000006,Halton,NW,55.29219152,0.477874549,41.21708466,2.677456328,0.075243016,0
E07000164,Hambleton,YH,2.931304889,0.027632023,3.31516148,1.827486801,0.004441116,0.624961476
E09000013,Hammersmith And Fulham,L,95.06228155,0.818732012,53.88770743,7.960800828,0.129508592,0
E10000014,Hampshire,SE,190.8184309,1.591693209,532.6596487,7.626258791,0.255724288,0
E31000048,Hampshire and Isle of Wight Fire and Rescue,SE,0,0,0,0,0,0
E31000017,Hampshire Fire,SE,25.85753983,0.192812083,38.03170352,0,0,0
E07000131,Harborough,EM,2.405668087,0.023435541,5.261738,2.984633698,0.003757601,0.133471954
E09000014,Haringey,L,126.0235701,1.085219787,87.18812175,6.725070588,0.171834215,0
E07000073,Harlow,EE,4.142978028,0.041272689,6.519354006,1.20330621,0.006498529,0
E07000165,Harrogate,YH,4.968465117,0.049536875,13.47977985,1.64532858,0.007954822,0.238949642
E09000015,Harrow,L,58.24582063,0.525149958,105.25602,5.166894894,0.082686694,0
E07000089,Hart,SE,1.826590133,0.018293018,6.036332448,2.0765622,0.002936287,0
E06000001,Hartlepool,NE,44.28061889,0.377109602,34.29433977,2.279294134,0.05976618,0
E07000062,Hastings,SE,6.33086127,0.050555602,6.05425374,1.387911868,0.008026986,0
E07000090,Havant,SE,4.620356395,0.044312226,7.57442259,1.815887186,0.007056433,0
E09000016,Havering,L,52.51635994,0.457409771,108.3502614,6.958956412,0.07306686,0
E31000018,Hereford and Worcester Fire,WM,9.669555061,0.07528305,20.8512486,0,0,0.108451275
E06000019,Herefordshire,WM,47.34734304,0.432038446,88.59535659,4.557636407,0.068532396,5.069179279
E10000015,Hertfordshire,EE,193.5316904,1.642107337,508.9230441,6.635481186,0.263376677,0
E07000098,Hertsmere,EE,3.745311741,0.036038908,6.40783104,2.355258619,0.005736654,0
E07000037,High Peak,EM,3.291467137,0.03133936,5.27040542,0.773318676,0.004988497,0
E09000017,Hillingdon,L,72.64734771,0.625026051,106.5853061,9.082732576,0.099478952,0
E07000132,Hinckley And Bosworth,EM,3.635744729,0.034397745,4.261912074,2.910377924,0.005456342,0
E07000227,Horsham,SE,2.702726406,0.027162318,8.249223588,4.398300211,0.004357006,0.010129507
E09000018,Hounslow,L,76.20153915,0.652556766,86.56472899,8.048266009,0.103675278,0
E31000020,Humberside Fire,YH,22.72052539,0.169208465,20.19378886,0,0,0
E07000011,Huntingdonshire,EE,6.301738843,0.060668878,7.905404984,4.965460626,0.009560036,0.042333726
E07000120,Hyndburn,NW,6.490002036,0.047659501,4.40039628,0.631294255,0.00755507,0
E07000202,Ipswich,EE,5.556240885,0.057672854,12.4030008,2.317053868,0.009080792,0
E06000046,Isle of Wight,SE,49.16059467,0.433748375,71.09005025,3.920286766,0.068985956,0
E06000053,Isles of Scilly,SW,3.285,0.020177259,1.469342352,0.057394652,0,0
E09000019,Islington,L,130.9408692,1.128429923,76.85769294,15.25100007,0.178498835,0
E09000020,Kensington And Chelsea,L,79.80528537,0.697935566,74.26918974,3.519589233,0.110658641,0
E10000016,Kent,SE,283.385669,2.487040396,583.1812092,8.908810032,0.397097976,0
E31000022,Kent Fire,SE,25.57860728,0.19725965,42.9182496,0,0,0
E07000153,Kettering,EM,3.47065086,0.03341246,6.2541255,2.616911672,0.005321051,0
E07000146,King's Lynn And West Norfolk,EE,7.795740386,0.072682538,6.001116682,3.275248883,0.011552546,0.459973161
E06000010,Kingston upon Hull,YH,125.3873135,1.079822573,68.8080235,3.794118484,0.170021834,0
E09000021,Kingston upon Thames,L,32.15264669,0.292054994,84.92130504,4.704208526,0.045985078,0
E08000034,Kirklees,YH,123.5123992,1.094344906,149.3558591,8.860221166,0.172308426,0
E08000011,Knowsley,NW,98.13914434,0.825768841,43.2330712,2.591918948,0.130517829,0
E09000022,Lambeth,L,171.4130088,1.476196407,98.90928515,14.02003419,0.233385916,0
E10000017,Lancashire,NW,292.2494722,2.507965045,410.0027603,5.094518283,0.398967895,0
E31000023,Lancashire Fire,NW,27.56968531,0.207562461,27.3713889,0,0,0
E07000121,Lancaster,NW,7.902095924,0.075932479,8.296109,1.915973769,0.011955834,0
E08000035,Leeds,YH,238.0444045,2.097057354,265.3123907,17.11487335,0.332824916,0
E06000016,Leicester,EM,155.1306977,1.341169657,93.70561606,9.153477259,0.211171844,0
E10000018,Leicestershire,EM,93.61850532,0.81898011,247.5149203,4.170611584,0.13126471,0
E31000024,Leicestershire Fire,EM,15.41243853,0.119225882,18.70099834,0,0,0
E07000063,Lewes,SE,3.047644229,0.02968679,6.823285231,1.591855042,0.004746206,0
E09000023,Lewisham,L,146.6908052,1.259460714,86.59034608,9.731603546,0.198306486,0
E07000194,Lichfield,WM,2.710660734,0.028017594,5.8572339,1.878081719,0.004411468,0
E07000138,Lincoln,EM,5.188187148,0.050485068,5.916164688,2.276560412,0.00794905,0
E10000019,Lincolnshire,EM,172.3606098,1.475349967,248.192127,4.283688079,0.235445831,6.892116282
E08000012,Liverpool,NW,271.1500083,2.338912694,147.1957498,9.240553185,0.368269969,0
E06000032,Luton,EE,73.37036472,0.64506075,63.52756374,3.919987798,0.101567067,0
E07000110,Maidstone,SE,3.85352035,0.043147493,14.08472276,5.087893619,0.006793723,0
E07000074,Maldon,EE,1.963948188,0.020284169,4.277616009,0.795664128,0.003196626,0.030627294
E07000235,Malvern Hills,WM,2.452087865,0.024200613,4.18861832,1.982096868,0.003831803,0.226073012
E08000003,Manchester,NW,277.3726939,2.36618777,128.6935652,13.12843326,0.372564525,0
E07000174,Mansfield,EM,5.274244964,0.049397518,5.22240384,1.525806149,0.00783368,0
E06000035,Medway,SE,72.15619288,0.63816891,100.783695,7.462510937,0.100481923,0
E07000133,Melton,EM,1.790888834,0.017572684,3.346896808,1.024658663,0.002816254,0.180587908
E07000187,Mendip,SW,4.063254423,0.038469794,5.84041416,3.257017864,0.006137129,0.241772355
E31000041,Merseyside Fire,NW,34.95099293,0.266522572,25.93367888,0,0,0
E09000024,Merton,L,55.50013692,0.475980814,78.91975915,4.658333346,0.075752883,0
E07000042,Mid Devon,SW,3.042636292,0.029292541,5.14793505,1.831461496,0.004709905,0.463814651
E07000203,Mid Suffolk,EE,2.999199963,0.030101557,5.631160896,2.640591087,0.004831576,0.430312307
E07000228,Mid Sussex,SE,2.805822879,0.028355384,8.84417778,4.429178953,0.004548615,0
E06000002,Middlesbrough,NE,69.75938516,0.609099062,46.1657319,3.170970352,0.095904774,0
E06000042,Milton Keynes,SE,69.03379792,0.615093072,96.91902224,12.32209913,0.096848551,0
E07000210,Mole Valley,SE,1.450653797,0.017024435,6.5270166,1.325267999,0.002680557,0
E07000091,New Forest,SE,5.42321229,0.052910046,11.02697103,2.196116756,0.00844119,0
E07000175,Newark And Sherwood,EM,5.142471116,0.048678967,6.124532765,2.280861443,0.007727262,0.037748289
E07000195,Newcastle-under-Lyme,WM,5.233125165,0.049450392,6.5102751,2.161887497,0.007852476,0
E08000021,Newcastle upon Tyne,NE,140.4884115,1.19643772,91.0385091,6.194151708,0.189380886,0
E09000025,Newham,L,172.6771317,1.475437697,66.09683967,12.67869497,0.233018636,0
E10000020,Norfolk,EE,250.3815761,2.051844526,331.1049944,4.957933991,0.326790177,3.956897783
E07000043,North Devon,SW,4.183410864,0.039585845,5.406921674,1.339434441,0.006318281,0.308276211
E07000050,North Dorset,SW,2.253400617,0.021963044,3.004433392,1.97902606,0.003483961,0.303116393
E07000038,North East Derbyshire,EM,3.859211815,0.037086482,5.314949683,1.214316853,0.005839396,0
E06000012,North East Lincolnshire,YH,60.62668142,0.525893458,55.71269438,2.331834596,0.083387371,0
E07000099,North Hertfordshire,EE,3.316025857,0.036081036,10.17187562,2.717956872,0.005681085,0
E07000139,North Kesteven,EM,4.191772216,0.041213574,5.4695805,3.026948216,0.006525522,0.357297006
E06000013,North Lincolnshire,YH,50.86856271,0.439055526,60.89856157,3.155000587,0.069800285,0.204247551
E07000147,North Norfolk,EE,4.526819229,0.042689481,5.2687278,2.085229801,0.00681911,0.480785163
E06000061,North Northamptonshire,EM,0,0,0,0,0,0
E06000024,North Somerset,SW,48.28635791,0.420684262,91.36434468,6.583318367,0.066238206,0
E08000022,North Tyneside,NE,75.38828224,0.639322195,78.65316072,3.332151759,0.101481641,0
E07000218,North Warwickshire,WM,2.657583005,0.02543527,4.14772059,0.968147598,0.004047431,0
E07000134,North West Leicestershire,EM,3.321317109,0.031814573,5.23214983,2.773080504,0.005062741,0
E10000023,North Yorkshire,YH,99.34535245,0.896302844,256.4997383,2.70794945,0.144321609,8.233564266
E31000027,North Yorkshire Fire,YH,10.53060993,0.081464558,19.00240744,0,0,0.51148198
E31000027,"North Yorkshire Police, Fire and Crime Commissioner",YH,0,0,0,0,0,0
E07000154,Northampton,EM,9.50863438,0.090425136,13.38065099,4.895146704,0.014377126,0
E10000021,Northamptonshire,EM,140.0783458,1.217955209,254.4224655,4.737550452,0.194101878,0
E31000028,"Northamptonshire Police, Fire and Crime Commissioner",EM,0,0,0,0,0,0
E06000057,Northumberland,NE,104.5289157,0.912161209,147.0599224,6.609871987,0.145332658,2.325805113
E07000148,Norwich,EE,8.234535088,0.079239145,8.37491122,2.755823406,0.01247648,0
E06000018,Nottingham,EM,146.766054,1.278325836,94.21191612,5.429235451,0.201276865,0
E10000024,Nottinghamshire,EM,162.8962469,1.441395089,310.4523879,3.543931831,0.229929996,0
E31000030,Nottinghamshire Fire,EM,18.79379452,0.143564481,22.3491295,0,0,0
E07000219,Nuneaton And Bedworth,WM,4.955357974,0.048864096,7.687230856,2.033351543,0.007770123,0
E07000135,Oadby And Wigston,EM,2.129737138,0.020413707,3.501180046,0.441846809,0.003250077,0
E08000004,Oldham,NW,99.84016923,0.857597877,78.58837888,2.767897022,0.13503178,0
E07000178,Oxford,SE,8.522715396,0.082855812,12.42359425,2.944311228,0.013045937,0
E10000025,Oxfordshire,SE,105.1837253,0.952416663,305.8968368,4.129614386,0.149961328,0
E07000122,Pendle,NW,6.738859246,0.053889397,5.680675908,1.089073916,0.00854443,0
E06000031,Peterborough,EE,65.43045711,0.556064617,63.46193322,7.901639966,0.088173112,0
E06000026,Plymouth,SW,86.59852898,0.772126806,94.08186354,5.516111118,0.121574061,0
E06000029,Poole,SW,25.82153863,0.229656859,69.7032036,3.147573529,0.036856661,0
E06000044,Portsmouth,SE,74.76880659,0.642229479,65.2279262,3.212830858,0.101121273,0
E07000123,Preston,NW,7.615170656,0.073587347,10.23485892,1.333637811,0.011586585,0
E07000051,Purbeck,SW,1.476613563,0.015297348,3.309831924,0.58115483,0.002415177,0.050317285
E06000038,Reading,SE,44.91709134,0.406282584,72.4700695,4.606039237,0.063970611,0
E09000026,Redbridge,L,81.95533901,0.707338447,94.93872145,4.42220425,0.112347101,0
E06000003,Redcar And Cleveland,NE,54.54815462,0.477237988,53.17648031,2.305629863,0.075142787,0
E07000236,Redditch,WM,2.920333856,0.029203941,5.587359345,1.126551052,0.004653722,0
E07000211,Reigate And Banstead,SE,2.67832915,0.031575561,12.21056144,3.710066011,0.004971682,0
E07000124,Ribble Valley,NW,1.862605609,0.017926915,3.20867656,1.366883697,0.002862086,0.107254423
E09000027,Richmond upon Thames,L,32.99298495,0.298789957,113.3333823,3.87885683,0.048166776,0
E07000166,Richmondshire,YH,1.987599598,0.019910477,3.84619622,0.865097166,0.003170247,0.359650359
E08000005,Rochdale,NW,95.42602467,0.812136633,71.9303485,3.987016959,0.127873748,0
E07000075,Rochford,EE,2.173875308,0.023001786,6.511254528,1.367915128,0.003621712,0
E07000125,Rossendale,NW,3.010366435,0.028848894,4.9864052,0.970194479,0.004594517,0
E07000064,Rother,SE,3.247401922,0.031441156,6.762899197,1.655013913,0.005026877,0.061020361
E08000018,Rotherham,YH,98.15920171,0.849756493,89.18809872,5.998585998,0.134716568,0
E07000220,Rugby,WM,3.308035983,0.031956754,6.057577857,3.215953678,0.005090196,0
E07000212,Runnymede,SE,2.442522231,0.024533174,4.963216692,2.010921096,0.003862834,0
E07000176,Rushcliffe,EM,3.215835467,0.031559194,5.753185416,2.067473313,0.004969105,0
E07000092,Rushmoor,SE,3.282823538,0.031514364,5.664320971,1.994435455,0.005018326,0
E06000017,Rutland,EM,6.468560523,0.058959691,21.92439894,1.230023298,0.00957433,0.843257837
E07000167,Ryedale,YH,2.262566592,0.021689178,3.840791787,1.672702945,0.003509989,0.568677823
E08000006,Salford,NW,113.2275168,0.961373056,85.0784194,10.94027387,0.152270719,0
E08000028,Sandwell,WM,160.5547716,1.346920667,85.47965296,6.575510984,0.213066539,0
E07000168,Scarborough,YH,6.051043922,0.056730929,7.98962616,1.288039019,0.009021695,0.020599761
E07000188,Sedgemoor,SW,4.832564302,0.04702614,5.631129232,4.37425949,0.00740616,0
E08000014,Sefton,NW,98.00839714,0.859548711,110.7186421,3.998662528,0.13645669,0
E07000169,Selby,YH,3.371491541,0.032544128,4.982076924,2.446649786,0.005182742,0.134252085
E07000111,Sevenoaks,SE,2.741598111,0.030499272,9.672547374,2.2025133,0.004802217,0
E08000019,Sheffield,YH,223.0867413,1.916239572,179.9285138,9.323370313,0.303542424,0
E06000051,Shropshire,WM,78.3133108,0.676098463,127.0689709,9.219285259,0.108312692,6.573302978
E31000032,Shropshire Fire,WM,6.533205986,0.051904942,14.28598809,0,0,0.317851759
E06000039,Slough,SE,46.18967651,0.400809017,48.69059098,3.640643471,0.063108779,0
E08000029,Solihull,WM,46.8503927,0.399906681,88.79434736,3.987361806,0.063870096,0
E10000027,Somerset,SW,104.7501798,0.904057532,203.7160776,4.220160868,0.144516921,2.387809106
E07000246,Somerset West and Taunton,SW,0,0,0,0,0,0
E07000006,South Bucks,SE,1.447718123,0.014634985,4.7341796,1.479328604,0.002349371,0
E07000012,South Cambridgeshire,EE,3.348389422,0.035038118,7.85208967,5.259503603,0.0055311,0.129850494
E07000039,South Derbyshire,EM,3.508937192,0.033405374,4.7470482,2.84987684,0.00530644,0
E06000025,South Gloucestershire,SW,59.75531053,0.498552593,116.815475,8.184744628,0.079605145,0
E07000044,South Hams,SW,2.514251042,0.025523955,5.56614168,2.079908124,0.004054425,0.405535917
E07000140,South Holland,EM,4.727521317,0.044284597,4.44155471,1.726714508,0.00703261,0.158205609
E07000141,South Kesteven,EM,5.057741028,0.048566745,6.571590648,3.977645436,0.007673364,0.292794666
E07000031,South Lakeland,NW,2.992375496,0.029769956,8.040003867,0.939138033,0.004808172,0.430868544
