ons_code,authority,region,sfa_2017,under_index_2017,ct_total_2017,nhb_2017,nhb_return_2017,rsdg_2017
E10000006,Cumbria,NW,123.5455597,1.246381056,213.9288028,1.661847346,0.199115523,4.659354212
E07000096,Dacorum,EE,2.922154189,0.042324544,10.70933538,3.099258022,0.006669085,0
E06000005,Darlington,NE,30.48630469,0.321338444,44.12311735,2.22860517,0.050633347,0
E07000107,Dartford,SE,3.220779942,0.038098902,5.930962965,3.670282585,0.00606171,0
E07000151,Daventry,EM,2.412071765,0.029709472,4.512723006,2.15531209,0.004703918,0.148997889
E06000015,Derby,EM,79.10669663,0.809706072,86.4244994,2.948422431,0.127585507,0
E10000007,Derbyshire,EM,149.4662068,1.583410784,291.8352175,2.497038779,0.252340787,0
E07000035,Derbyshire Dales,EM,1.815971515,0.023498459,5.659493062,0.781255838,0.003798856,0.321933669
E31000010,Derbyshire Fire,EM,13.99367135,0.126016358,22.31325488,0,0,0
E10000008,Devon,SW,128.3073314,1.439990899,358.4185418,4.66056144,0.230986202,5.98265773
E31000011,Devon and Somerset Fire,SW,23.88322464,0.223465902,48.14641516,0,0,0.340024676
E08000017,Doncaster,YH,107.4664365,1.071275142,97.90458195,4.946375283,0.169780584,0
E10000009,Dorset,SW,43.58429247,0.562495782,217.0840259,1.586342847,0.090853935,1.220123922
E31000047,Dorset and Wiltshire Fire,SW,15.46690015,0.146647408,37.4894878,0,0,0.039427468
E06000059,Dorset Council,SW,0,0,0,0,0,0
E07000108,Dover,SE,4.486823319,0.05197417,6.599688516,1.865320064,0.008189578,0
E08000027,Dudley,WM,97.5147401,0.966204965,108.9893023,4.318410784,0.153393451,0
E06000047,Durham,NE,174.8824656,1.785787149,195.7063835,8.883035794,0.283438047,0
E31000013,Durham Fire,NE,11.18122867,0.099921379,16.36715556,0,0,0
E09000009,Ealing,L,107.0132196,1.081633009,120.1485716,7.212745782,0.17171156,0
E07000009,East Cambridgeshire,EE,2.963010892,0.034594606,4.11438444,1.330729984,0.005470592,0.1296836
E07000040,East Devon,SW,3.02428555,0.03741726,7.574332238,4.584117894,0.005986557,0.181030317
E07000049,East Dorset,SW,1.28989136,0.01937605,7.86496976,0.881808618,0.003053087,0
E07000085,East Hampshire,SE,1.932752245,0.026593274,6.411383888,2.844150224,0.004190306,0
E07000242,East Hertfordshire,EE,2.891536088,0.038163575,9.33444666,3.558982468,0.006107747,0
E07000137,East Lindsey,EM,7.95687421,0.086286959,5.647282686,1.926932735,0.013673604,0.533119401
E07000152,East Northamptonshire,EM,2.955922755,0.033806487,4.12590915,2.253326622,0.005370542,0.027041871
E06000011,East Riding of Yorkshire,YH,69.87958219,0.746701517,150.3147778,4.611941173,0.119356053,1.497033149
E07000193,East Staffordshire,WM,3.800495257,0.044880013,6.460628413,2.083636087,0.007141331,0
E07000244,East Suffolk,EE,0,0,0,0,0,0
E10000011,East Sussex,SE,96.82697165,1.053007704,257.380341,2.078070274,0.168384044,0
E31000014,East Sussex Fire,SE,11.77404093,0.108908072,25.03581704,0,0,0
E07000061,Eastbourne,SE,4.354705154,0.051233069,7.901508204,0.843850466,0.008154886,0
E07000086,Eastleigh,SE,3.016362243,0.036243053,5.738467281,1.942200389,0.005771561,0
E07000030,Eden,NW,1.926098509,0.02406709,3.83785185,0.951489969,0.003860407,0.543783965
E07000207,Elmbridge,SE,2.174357707,0.032662026,13.3805017,1.888857272,0.00514656,0
E09000010,Enfield,L,103.3092974,1.040378387,114.1685029,3.629005227,0.165149224,0
E07000072,Epping Forest,EE,3.853899235,0.046717233,7.889154084,1.973989273,0.007444214,0
E07000208,Epsom And Ewell,SE,1.325830919,0.019915915,6.04523448,1.55431242,0.003138154,0
E07000036,Erewash,EM,4.076311811,0.046630939,5.75278473,1.266567102,0.007408703,0
E10000012,Essex,EE,238.8305563,2.477863264,596.477709,6.386264979,0.396323138,0
E31000015,Essex Fire,EE,26.46009148,0.231732312,42.78304754,0,0,0
E07000041,Exeter,SW,5.176556151,0.057936325,5.25037485,3.597202443,0.009129035,0
E07000087,Fareham,SE,2.089342597,0.027054674,6.365061752,1.574176257,0.004324667,0
E07000010,Fenland,EE,4.382022645,0.051930152,7.25316174,1.649137797,0.008184841,0
E07000112,Folkestone and Hythe,SE,4.333850023,0.052360411,9.391912574,1.563274974,0.008350092,0
E07000201,Forest Heath,EE,2.532697611,0.028113639,2.502371214,1.27758552,0.00445812,0.017529534
E07000080,Forest of Dean,SW,3.14216631,0.036363146,4.753324235,1.923775793,0.005787057,0.100498911
E07000119,Fylde,NW,2.160963449,0.027148865,5.73263584,1.661240389,0.004335091,0
E08000037,Gateshead,NE,82.38588703,0.820210912,81.81960181,2.480110606,0.130107132,0
E07000173,Gedling,EM,3.653530548,0.043156532,5.738905227,1.65982942,0.006800181,0
E07000081,Gloucester,SW,4.552217522,0.051967255,6.989632688,2.687633571,0.008261799,0
E10000013,Gloucestershire,SW,101.9691509,1.062894074,259.6250561,3.867743358,0.169968881,0
E07000088,Gosport,SE,2.950970015,0.035139308,5.620248257,0.773799822,0.005593757,0
E07000109,Gravesham,SE,3.358894613,0.041590554,6.386322978,1.425498816,0.00655343,0
E07000145,Great Yarmouth,EE,6.593360739,0.053877289,4.14176616,1.06341639,0.00853638,0
-,Greater London Authority,L,1157.153452,15.1508811,804.7795097,0,0,0
E47000001,Greater Manchester Combined Authority,NW,0,0,0,0,0,0
E31000040,Greater Manchester Fire,NW,52.45392546,0.449410812,43.35570212,0,0,0
E09000011,Greenwich,L,119.3600495,1.171156436,83.22270178,13.71772299,0.185355692,0
E07000209,Guildford,SE,3.054265502,0.041081567,9.16459479,2.069001866,0.006473229,0
E09000012,Hackney,L,158.597572,1.557623158,71.74849903,15.7365226,0.246268606,0
E06000006,Halton,NW,50.50660377,0.506466374,44.37834686,2.332813987,0.079803982,0
E07000164,Hambleton,YH,2.571203126,0.029285281,3.545427408,1.533620819,0.00471032,0.504627279
E09000013,Hammersmith And Fulham,L,87.26403325,0.86771776,55.268363,7.691366264,0.137358946,0
E10000014,Hampshire,SE,156.1607127,1.686926181,566.8303289,6.195219809,0.271225393,0
E31000048,Hampshire and Isle of Wight Fire and Rescue,SE,0,0,0,0,0,0
E31000017,Hampshire Fire,SE,23.2381095,0.204348268,39.48359083,0,0,0
E07000131,Harborough,EM,1.95372003,0.024837719,5.54060136,2.681522393,0.003985374,0.107772385
E09000014,Haringey,L,115.1566597,1.150149828,93.77277683,5.537955239,0.182250199,0
E07000073,Harlow,EE,3.51450056,0.043742085,6.815740188,0.889496331,0.006892447,0
E07000165,Harrogate,YH,3.894470453,0.052500728,14.07468508,1.219000679,0.008437016,0.192940705
E09000015,Harrow,L,50.07085979,0.556570329,112.52961,3.979688345,0.08769887,0
E07000089,Hart,SE,1.372799175,0.019387512,6.383649328,2.273365695,0.003114275,0
E06000001,Hartlepool,NE,40.39231043,0.399672536,36.44457507,1.894605659,0.063388995,0
E07000062,Hastings,SE,5.604905876,0.053580406,6.28203135,1.008962985,0.008513553,0
E07000090,Havant,SE,3.897506045,0.046963481,7.699074138,2.0148166,0.00748417,0
E09000016,Havering,L,44.55583662,0.484777163,114.4048999,6.938797874,0.077495916,0
E31000018,Hereford and Worcester Fire,WM,8.424564359,0.079787328,21.63608083,0,0,0.087569352
E06000019,Herefordshire,WM,40.57472352,0.45788784,93.0489223,3.584844626,0.072686588,4.093126126
E10000015,Hertfordshire,EE,160.3928373,1.740356649,543.6390996,5.363463439,0.279341642,0
E07000098,Hertsmere,EE,3.155825914,0.038195161,6.706324,2.017760055,0.006084389,0
E07000037,High Peak,EM,2.791228794,0.033214433,5.4314889,0.725058229,0.005290882,0
E09000017,Hillingdon,L,63.61120719,0.662422132,108.1990546,7.104332631,0.105509015,0
E07000132,Hinckley And Bosworth,EM,3.180841753,0.036455805,4.56152658,2.793739944,0.005787086,0
E07000227,Horsham,SE,2.06566447,0.028787473,8.663657229,4.815703983,0.004621112,0.008179105
E09000018,Hounslow,L,67.80794378,0.691600044,92.74673629,5.969447716,0.109959708,0
E31000020,Humberside Fire,YH,20.95972367,0.179332417,21.01061718,0,0,0
E07000011,Huntingdonshire,EE,5.462308334,0.064298772,8.16547824,3.64556904,0.010139532,0.034182512
E07000120,Hyndburn,NW,5.843687933,0.050511028,4.75679744,0.54744944,0.008013032,0
E07000202,Ipswich,EE,4.509354126,0.061123492,12.92733414,1.618567742,0.009631238,0
E06000046,Isle of Wight,SE,43.32123725,0.459700076,76.37355231,2.955303792,0.073167641,0
E06000053,Isles of Scilly,SW,3.286043108,0.02138449,1.5466078,0.035174181,0,0
E09000019,Islington,L,120.4342825,1.19594528,82.69600707,11.97306233,0.189318806,0
E09000020,Kensington And Chelsea,L,71.55351984,0.739693914,76.38168992,2.778783232,0.117366377,0
E10000016,Kent,SE,241.947639,2.635843097,620.52684,7.384297671,0.421168655,0
E31000022,Kent Fire,SE,22.78151778,0.209061939,44.61628176,0,0,0
E07000153,Kettering,EM,2.903040431,0.035411568,6.415171799,2.286580259,0.005643594,0
E07000146,King's Lynn And West Norfolk,EE,6.985945531,0.077031224,6.330429376,2.410952586,0.01225282,0.3714069
E06000010,Kingston upon Hull,YH,115.7306194,1.144429692,74.61658646,3.409586015,0.180327958,0
E09000021,Kingston upon Thames,L,26.1277412,0.309529006,90.42498438,3.675521547,0.048772532,0
E08000034,Kirklees,YH,109.974257,1.159820914,159.5505702,7.159545669,0.182753155,0
E08000011,Knowsley,NW,91.09254542,0.875175612,46.38760462,2.367038587,0.13842936,0
E09000022,Lambeth,L,157.7078234,1.564519063,106.6429625,11.37480754,0.247532947,0
E10000017,Lancashire,NW,258.4558467,2.658019693,434.2705374,4.827167319,0.423151922,0
E31000023,Lancashire Fire,NW,25.30382348,0.219981179,27.83919645,0,0,0
E07000121,Lancaster,NW,6.962555961,0.080475613,8.622991,1.854567713,0.012680554,0
E08000035,Leeds,YH,212.9734953,2.222526887,283.2368927,14.14564145,0.352999589,0
E06000016,Leicester,EM,142.7698152,1.421413495,100.6911943,7.111048531,0.223972337,0
E10000018,Leicestershire,EM,77.3310309,0.867980703,263.0868788,3.902842563,0.139221514,0
E31000024,Leicestershire Fire,EM,14.02072429,0.126359314,19.49634251,0,0,0
E07000063,Lewes,SE,2.469496757,0.031462988,7.08920928,1.246667472,0.005033904,0
E09000023,Lewisham,L,135.0194402,1.334815805,93.87349277,10.13912915,0.210327126,0
E07000194,Lichfield,WM,2.213202728,0.029693921,6.09390565,1.421467259,0.004678876,0
E07000138,Lincoln,EM,4.542562379,0.053505652,6.144634386,1.646899695,0.008430894,0
E10000019,Lincolnshire,EM,152.3841898,1.563621979,261.7117349,3.300599885,0.249717727,5.565062837
E08000012,Liverpool,NW,250.6074431,2.478852731,156.184987,9.40657585,0.390593196,0
E06000032,Luton,EE,66.61424876,0.683655532,67.43736013,2.966254574,0.107723704,0
E07000110,Maidstone,SE,3.044248895,0.045729061,14.59888647,4.001418098,0.007205535,0
E07000074,Maldon,EE,1.60056313,0.021497796,4.472278319,0.79706768,0.003390394,0.024730113
E07000235,Malvern Hills,WM,2.068034061,0.025648566,4.42887084,1.434355752,0.004064073,0.182543426
E08000003,Manchester,NW,257.0966713,2.507759709,140.5663303,9.5866072,0.395148073,0
E07000174,Mansfield,EM,4.653976636,0.052353033,5.3374844,1.439603998,0.00830853,0
E06000035,Medway,SE,63.52946444,0.676351345,106.1480706,5.258533962,0.106572783,0
E07000133,Melton,EM,1.490393698,0.018624079,3.459772608,0.558052243,0.002986965,0.145816323
E07000187,Mendip,SW,3.48638506,0.04077149,6.07340646,2.691299181,0.006509141,0.195219914
E31000041,Merseyside Fire,NW,32.46829954,0.282468947,26.80082635,0,0,0
E09000024,Merton,L,48.54519569,0.504459334,82.5633277,4.068011466,0.080344756,0
E07000042,Mid Devon,SW,2.56427259,0.031045149,5.356392615,1.72198664,0.004995403,0.374508725
E07000203,Mid Suffolk,EE,2.494190521,0.03190257,5.796209829,2.027708519,0.005124449,0.347457142
E07000228,Mid Sussex,SE,2.128959522,0.030051922,9.182872881,4.408083733,0.004824336,0
E06000002,Middlesbrough,NE,64.02589578,0.645542212,49.12015413,2.853639321,0.101718183,0
E06000042,Milton Keynes,SE,60.80355265,0.651894851,103.6373989,9.402567077,0.102719169,0
E07000210,Mole Valley,SE,1.201150122,0.018043028,6.78571992,0.980679496,0.002843043,0
E07000091,New Forest,SE,4.455775304,0.05607572,11.46055347,1.480619036,0.008952865,0
E07000175,Newark And Sherwood,EM,4.483110754,0.051591489,6.318544464,1.903258489,0.008195661,0.030479985
E07000195,Newcastle-under-Lyme,WM,4.548902957,0.052409071,6.776343,1.621705621,0.008328465,0
E08000021,Newcastle upon Tyne,NE,128.8759762,1.268022068,96.59846386,7.219945391,0.200860488,0
E09000025,Newham,L,160.4730409,1.563714958,68.10607295,11.41752586,0.247143405,0
E10000020,Norfolk,EE,222.6930488,2.17460892,354.6202461,3.998211547,0.346599045,3.195010632
E07000043,North Devon,SW,3.622364879,0.041954315,5.66453577,1.143424822,0.006701273,0.24891868
E07000050,North Dorset,SW,1.944364555,0.02327712,3.159995796,1.434668604,0.003695147,0.244752367
E07000038,North East Derbyshire,EM,3.323104465,0.039305412,5.5159067,1.090831754,0.00619336,0
E06000012,North East Lincolnshire,YH,54.85969331,0.557358314,59.2858075,1.583156832,0.08844202,0
E07000099,North Hertfordshire,EE,2.545678685,0.038239809,10.55482195,1.985616873,0.006025452,0
E07000139,North Kesteven,EM,3.634336626,0.043679433,5.6115,2.340426967,0.006921077,0.288500688
E06000013,North Lincolnshire,YH,45.26838885,0.465324761,65.5644496,2.008963904,0.074031332,0.164920383
E07000147,North Norfolk,EE,3.947968666,0.045243646,5.38093476,1.687620078,0.007232461,0.388211622
E06000061,North Northamptonshire,EM,0,0,0,0,0,0
E06000024,North Somerset,SW,41.37770964,0.445854321,97.72597498,5.02427134,0.070253332,0
E08000022,North Tyneside,NE,67.70304194,0.677573632,84.40279434,2.904664607,0.1076331,0
E07000218,North Warwickshire,WM,2.255363746,0.026957094,4.20978621,0.954597426,0.004292772,0
E07000134,North West Leicestershire,EM,2.817331304,0.033718078,5.39300762,2.840452038,0.005369626,0
E10000023,North Yorkshire,YH,82.35695727,0.949929751,271.548576,2.211850902,0.153069876,6.648219593
E31000027,North Yorkshire Fire,YH,9.326788361,0.086338683,19.74431902,0,0,0.412997872
E31000027,"North Yorkshire Police, Fire and Crime Commissioner",YH,0,0,0,0,0,0
E07000154,Northampton,EM,8.172874028,0.095835383,13.99016706,4.214059493,0.015248616,0
E10000021,Northamptonshire,EM,121.4484529,1.290826974,273.3685513,4.305955129,0.205867649,0
E31000028,"Northamptonshire Police, Fire and Crime Commissioner",EM,0,0,0,0,0,0
E06000057,Northumberland,NE,92.15591732,0.966736941,157.5982314,6.087542892,0.154142211,1.877979284
E07000148,Norwich,EE,7.261530921,0.083980121,8.73203367,1.653762261,0.01323276,0
E06000018,Nottingham,EM,134.6766278,1.354809651,100.947125,4.079145355,0.213477559,0
E10000024,Nottinghamshire,EM,140.2069493,1.527635539,330.4168713,2.87538607,0.243867542,0
E31000030,Nottinghamshire Fire,EM,17.10775817,0.152154121,23.17159673,0,0,0
E07000219,Nuneaton And Bedworth,WM,4.215872221,0.051787695,8.006550195,1.857925527,0.00824112,0
E07000135,Oadby And Wigston,EM,1.800656176,0.021635084,3.630660791,0.404232501,0.003447085,0
E08000004,Oldham,NW,90.93585193,0.908909018,82.47334955,2.640673172,0.14321693,0
E07000178,Oxford,SE,7.303976043,0.087813178,12.94926445,1.981082537,0.013836736,0
E10000025,Oxfordshire,SE,85.86232845,1.009400929,328.063992,3.998498153,0.159051455,0
E07000122,Pendle,NW,6.012521556,0.057113666,5.840810728,0.995403091,0.009062363,0
E06000031,Peterborough,EE,59.05360833,0.58933465,67.58733003,6.547501262,0.093517855,0
E06000026,Plymouth,SW,77.53539874,0.818324107,99.61425224,5.146217878,0.128943452,0
E06000029,Poole,SW,21.08132237,0.243397513,74.43524862,2.118765319,0.039090782,0
E06000044,Portsmouth,SE,67.6252865,0.680654862,70.77358169,2.363885798,0.107250888,0
E07000123,Preston,NW,6.571813401,0.077990169,10.63551719,1.378961808,0.012288923,0
E07000051,Purbeck,SW,1.198460052,0.016212607,3.475293561,0.456189064,0.002561576,0.040628864
E06000038,Reading,SE,39.03290059,0.430590973,79.99984576,4.391102236,0.067848284,0
E09000026,Redbridge,L,73.12990855,0.74965938,102.4158859,2.588917628,0.119157186,0
E06000003,Redcar And Cleveland,NE,49.133572,0.505791727,55.79081147,2.07008537,0.079697678,0
E07000236,Redditch,WM,2.423775489,0.030951249,5.795922611,1.016921592,0.004935814,0
E07000211,Reigate And Banstead,SE,2.227797264,0.033464766,12.66825744,3.09280351,0.005273048,0
E07000124,Ribble Valley,NW,1.569142827,0.018999504,3.27525689,1.57699031,0.003035576,0.086602951
E09000027,Richmond upon Thames,L,24.53413598,0.316666929,119.7699761,3.283609523,0.051086477,0
E07000166,Richmondshire,YH,1.645150927,0.021101745,4.04680224,0.778552302,0.003362416,0.290400911
E08000005,Rochdale,NW,87.11230353,0.860727772,76.83973291,3.571883084,0.135625004,0
E07000075,Rochford,EE,1.666616534,0.024378011,6.700845501,1.181144978,0.003841247,0
E07000125,Rossendale,NW,2.538670024,0.030574959,5.16828312,0.834718067,0.00487302,0
E07000064,Rother,SE,2.667886391,0.033322319,7.02367965,1.117245542,0.005331588,0.049271099
E08000018,Rotherham,YH,88.89717946,0.900598474,95.15248225,5.07247347,0.142882612,0
E07000220,Rugby,WM,2.765625212,0.033868766,6.344177368,2.666038932,0.005398746,0
E07000212,Runnymede,SE,2.019836434,0.026001024,5.152036389,1.31009934,0.004096985,0
E07000176,Rushcliffe,EM,2.699833897,0.033447419,6.07395803,1.830124494,0.005270315,0
E07000092,Rushmoor,SE,2.75991862,0.033399907,5.863656066,1.450255186,0.005322519,0
E06000017,Rutland,EM,5.048586705,0.062487322,23.24215472,1.214295896,0.010154693,0.680891421
E07000167,Ryedale,YH,1.908756291,0.022986868,4.008180098,1.41667883,0.003722752,0.459180851
E08000006,Salford,NW,103.457347,1.018893194,91.84454883,7.378753324,0.161500833,0
E08000028,Sandwell,WM,148.3076629,1.427508595,91.41737497,5.023202515,0.225981881,0
E07000168,Scarborough,YH,5.233215071,0.060125211,8.326501047,1.11237769,0.009568558,0.016633347
E07000188,Sedgemoor,SW,4.230886797,0.049839772,6.001453696,3.31080669,0.007855095,0
E08000014,Sefton,NW,87.70396581,0.910976573,117.8262081,2.438149281,0.144728213,0
E07000169,Selby,YH,2.888806062,0.034491284,5.203250916,1.970593379,0.005496902,0.108402305
E07000111,Sevenoaks,SE,2.15186028,0.032324081,10.01326925,1.75085959,0.00509331,0
E08000019,Sheffield,YH,202.9888002,2.030890554,191.034437,7.028538989,0.321942096,0
E06000051,Shropshire,WM,68.14928575,0.716550269,134.2208167,7.694353631,0.114878226,5.307635945
E31000032,Shropshire Fire,WM,5.689694753,0.055010479,14.66749072,0,0,0.256650489
E06000039,Slough,SE,41.45956299,0.424789916,52.47880214,3.128139676,0.066934211,0
E08000029,Solihull,WM,40.08717121,0.423833592,95.14794523,3.155634167,0.067741676,0
E10000027,Somerset,SW,90.10913867,0.958148411,216.7916872,3.615311288,0.153277027,1.92804462
E07000246,Somerset West and Taunton,SW,0,0,0,0,0,0
E07000006,South Bucks,SE,1.089874377,0.015510614,4.9670991,1.102551319,0.002491782,0
E07000012,South Cambridgeshire,EE,2.701840855,0.037134492,8.234344174,3.926182768,0.005866376,0.104848225
E07000039,South Derbyshire,EM,3.025137683,0.035404059,4.942358841,2.613639557,0.005628097,0
E06000025,South Gloucestershire,SW,51.03029109,0.528381611,123.4222247,7.151212257,0.084430529,0
E07000044,South Hams,SW,2.046222703,0.027051085,5.809537432,1.448324844,0.00430019,0.327451361
E07000140,South Holland,EM,4.196107945,0.046934199,4.63644972,1.376905733,0.007458902,0.127743659
E07000141,South Kesteven,EM,4.383192851,0.051472554,6.854265228,3.168127071,0.008138497,0.236418053
E07000031,South Lakeland,NW,2.349821547,0.03155113,8.329069596,1.130235126,0.005099627,0.347906277
